  locus,TER1,TER2,TER3,TER7,TER8,TER9
PROKKA_02053_antis,2,1,3,0,0,0
PROKKA_02054_igtop,0,0,0,0,0,0
PROKKA_02054_igbot,0,0,0,0,0,0
PROKKA_02054_sense,75,64,127,64,88,52
PROKKA_02054_antis,0,1,3,3,0,0
PROKKA_02055_igtop,0,0,0,0,0,0
PROKKA_02055_igbot,1,0,1,0,0,0
PROKKA_02055_sense,4441,4078,3092,1934,2640,1895
PROKKA_02055_antis,29,46,46,27,30,34
PROKKA_02056_igtop,0,0,0,0,0,0
PROKKA_02056_igbot,0,0,0,0,0,0
PROKKA_02056_sense,1156,780,1406,714,702,715
PROKKA_02056_antis,10,22,15,9,7,18
PROKKA_02057_igtop,18,5,19,12,10,9
PROKKA_02057_igbot,537,378,416,122,103,192
PROKKA_02057_sense,310,186,305,230,286,210
PROKKA_02057_antis,4,11,15,7,4,7
PROKKA_02058_igtop,0,0,0,0,0,0
PROKKA_02058_igbot,0,0,0,0,0,0
PROKKA_02058_sense,267,139,248,227,381,150
PROKKA_02058_antis,0,3,2,0,2,1
PROKKA_02059_igtop,0,0,0,0,0,0
PROKKA_02059_igbot,0,0,0,0,0,0
PROKKA_02059_sense,387,264,466,281,472,241
PROKKA_02059_antis,4,10,17,4,7,7
PROKKA_02060_igtop,7,6,11,9,13,10
PROKKA_02060_igbot,1,0,0,0,0,0
PROKKA_02060_sense,7,17,16,4,7,7
PROKKA_02060_antis,50,36,54,30,79,45
PROKKA_02061_igtop,475,593,332,101,85,121
PROKKA_02061_igbot,0,0,2,0,0,0
PROKKA_02061_sense,6888,3531,7459,2573,2302,2433
PROKKA_02061_antis,16,51,64,5,5,18
PROKKA_02062_igtop,97,46,100,43,35,49
PROKKA_02062_igbot,2,8,8,0,1,3
PROKKA_02062_sense,196,97,235,128,80,96
PROKKA_02062_antis,6,12,25,6,2,4
PROKKA_02063_igtop,17,3,22,10,2,2
PROKKA_02063_igbot,1,0,1,0,0,0
PROKKA_02063_sense,251,150,184,96,104,115
PROKKA_02063_antis,0,1,6,1,0,2
PROKKA_02064_igtop,137,93,156,92,48,100
PROKKA_02064_igbot,0,0,1,0,0,0
PROKKA_02064_sense,503,317,428,357,352,386
PROKKA_02064_antis,3,11,8,4,0,5
PROKKA_02065_igtop,22,43,29,13,19,21
PROKKA_02065_igbot,0,2,0,0,0,0
PROKKA_02065_sense,11360,17712,14213,8401,7513,10342
PROKKA_02065_antis,1,107,32,7,6,22
PROKKA_02066_igtop,83687,45171,55016,50477,47301,44091
PROKKA_02066_igbot,75,310,305,122,54,167
PROKKA_02066_sense,8513,5063,9520,3724,3505,4083
PROKKA_02066_antis,24,420,124,45,31,99
PROKKA_02067_igtop,177,161,205,96,101,78
PROKKA_02067_igbot,0,9,8,1,2,4
PROKKA_02067_sense,293,196,201,128,116,94
PROKKA_02067_antis,2,6,6,6,1,8
PROKKA_02068_igtop,0,0,0,0,0,0
PROKKA_02068_igbot,0,0,0,0,0,0
PROKKA_02068_sense,56,29,81,45,31,32
PROKKA_02068_antis,0,2,0,0,0,0
PROKKA_02069_igtop,3,1,6,1,2,5
PROKKA_02069_igbot,0,0,0,0,0,0
PROKKA_02069_sense,216,278,185,166,288,214
PROKKA_02069_antis,2,1,1,0,2,1
PROKKA_02070_igtop,0,0,1,3,0,4
PROKKA_02070_igbot,0,0,0,0,0,0
PROKKA_02070_sense,10,11,14,3,21,7
PROKKA_02070_antis,0,1,0,0,0,0
PROKKA_02071_igtop,0,0,0,0,0,0
PROKKA_02071_igbot,0,0,0,0,0,0
PROKKA_02071_sense,75,50,59,44,39,34
PROKKA_02071_antis,3,3,2,2,1,3
PROKKA_02072_igtop,752,714,568,534,651,437
PROKKA_02072_igbot,0,1,2,1,1,3
PROKKA_02072_sense,616,343,388,386,517,312
PROKKA_02072_antis,3,22,21,6,8,10
PROKKA_02073_igtop,6,4,5,0,7,2
PROKKA_02073_igbot,0,0,0,0,0,0
PROKKA_02073_sense,116,70,91,73,96,43
PROKKA_02073_antis,0,6,4,2,0,0
PROKKA_02074_igtop,1,7,15,7,9,5
PROKKA_02074_igbot,0,0,0,0,0,0
PROKKA_02074_sense,8,0,4,3,2,3
PROKKA_02074_antis,18,13,27,23,19,19
PROKKA_02075_igtop,0,0,0,0,0,0
PROKKA_02075_igbot,1,0,0,0,0,1
PROKKA_02075_sense,23,18,24,12,16,10
PROKKA_02075_antis,31,30,37,26,29,21
PROKKA_02076_igtop,353,197,243,54,61,93
PROKKA_02076_igbot,17,10,14,12,29,9
PROKKA_02076_sense,624,547,715,124,201,134
PROKKA_02076_antis,22,14,24,11,23,4
PROKKA_02077_igtop,26,22,21,5,10,13
PROKKA_02077_igbot,2,3,2,2,2,4
PROKKA_02077_sense,167,72,105,40,54,42
PROKKA_02077_antis,4,4,3,0,8,2
PROKKA_02078_igtop,202,107,148,76,81,76
PROKKA_02078_igbot,24,18,28,14,41,23
PROKKA_02078_sense,110,94,114,68,108,69
PROKKA_02078_antis,127,155,96,102,164,82
PROKKA_02079_igtop,0,1,1,1,1,0
PROKKA_02079_igbot,0,0,0,0,0,0
PROKKA_02079_sense,659,651,573,390,767,479
PROKKA_02079_antis,84,52,93,37,55,59
PROKKA_02080_igtop,0,0,0,0,0,0
PROKKA_02080_igbot,0,0,0,0,0,0
PROKKA_02080_sense,45,44,37,32,60,24
PROKKA_02080_antis,7,8,15,10,28,4
PROKKA_02081_igtop,10,8,14,2,8,6
PROKKA_02081_igbot,0,0,1,0,0,0
PROKKA_02081_sense,581,477,416,218,346,258
PROKKA_02081_antis,17,19,15,13,41,14
PROKKA_02082_igtop,0,0,0,0,0,0
PROKKA_02082_igbot,0,0,0,0,0,0
PROKKA_02082_sense,920,647,772,465,754,533
PROKKA_02082_antis,49,56,49,39,43,64
PROKKA_02083_igtop,0,1,4,1,0,1
PROKKA_02083_igbot,0,1,0,0,0,0
PROKKA_02083_sense,367,284,324,165,278,173
PROKKA_02083_antis,6,3,14,3,3,5
PROKKA_02084_igtop,1,1,5,2,2,0
PROKKA_02084_igbot,0,0,0,0,0,0
PROKKA_02084_sense,282,178,254,139,191,145
PROKKA_02084_antis,36,22,40,21,20,27
PROKKA_02085_igtop,0,2,0,0,0,1
PROKKA_02085_igbot,1,0,1,0,2,2
PROKKA_02085_sense,215,79,509,241,153,220
PROKKA_02085_antis,1,5,11,4,2,1
PROKKA_02086_igtop,0,0,1,0,0,0
PROKKA_02086_igbot,4,1,2,1,3,5
PROKKA_02086_sense,179,70,165,149,75,105
PROKKA_02086_antis,48,40,56,37,72,46
PROKKA_02087_igtop,0,0,0,0,0,0
PROKKA_02087_igbot,0,0,0,0,0,0
PROKKA_02087_sense,0,0,0,0,0,0
PROKKA_02087_antis,0,0,0,0,0,0
PROKKA_02088_igtop,0,0,0,0,0,0
PROKKA_02088_igbot,0,0,0,0,0,0
PROKKA_02088_sense,0,0,1,0,0,0
PROKKA_02088_antis,0,0,0,0,0,0
PROKKA_02089_igtop,68,36,51,67,110,45
PROKKA_02089_igbot,1,0,4,1,1,3
PROKKA_02089_sense,34,34,43,34,52,37
PROKKA_02089_antis,52,27,40,35,47,40
PROKKA_02090_igtop,16,17,7,11,34,15
PROKKA_02090_igbot,2,1,0,0,0,1
PROKKA_02090_sense,77,63,52,46,81,46
PROKKA_02090_antis,10,3,11,2,10,7
PROKKA_02091_igtop,51,59,17,16,58,38
PROKKA_02091_igbot,8,4,13,11,11,5
PROKKA_02091_sense,57,48,27,22,70,33
PROKKA_02091_antis,96,65,96,42,47,75
PROKKA_02092_igtop,1,6,3,2,0,0
PROKKA_02092_igbot,239,227,202,147,319,248
PROKKA_02092_sense,312,263,300,199,461,344
PROKKA_02092_antis,6,23,14,6,13,19
PROKKA_02093_igtop,0,0,0,0,0,0
PROKKA_02093_igbot,0,0,0,0,0,0
PROKKA_02093_sense,1051,987,792,587,1427,1074
PROKKA_02093_antis,58,40,71,58,63,64
PROKKA_02094_igtop,71,49,64,24,56,46
PROKKA_02094_igbot,31,16,21,18,32,12
PROKKA_02094_sense,856,659,783,372,1071,634
PROKKA_02094_antis,33,40,46,30,49,28
PROKKA_02095_igtop,0,0,0,0,0,0
PROKKA_02095_igbot,0,0,0,0,0,0
PROKKA_02095_sense,1582,1077,1206,649,1692,1129
PROKKA_02095_antis,88,135,106,114,151,169
PROKKA_02096_igtop,117,83,61,41,140,82
PROKKA_02096_igbot,9,8,6,1,15,6
PROKKA_02096_sense,1705,1464,1301,1043,3780,2278
PROKKA_02096_antis,102,147,103,73,81,166
PROKKA_02097_igtop,564,280,429,213,560,373
PROKKA_02097_igbot,81,43,66,89,107,108
PROKKA_02097_sense,938,672,809,458,1151,646
PROKKA_02097_antis,74,84,79,60,98,90
PROKKA_02098_igtop,115,91,138,132,292,188
PROKKA_02098_igbot,5,20,24,21,26,36
PROKKA_02098_sense,16,15,24,14,50,19
PROKKA_02098_antis,0,0,0,0,1,0
PROKKA_02099_igtop,0,0,1,0,0,0
PROKKA_02099_igbot,0,0,0,0,0,0
PROKKA_02099_sense,21,15,22,17,34,17
PROKKA_02099_antis,0,2,0,0,1,0
PROKKA_02100_igtop,0,0,0,0,0,0
PROKKA_02100_igbot,0,0,0,0,0,0
PROKKA_02100_sense,10,7,3,7,9,10
PROKKA_02100_antis,1,1,0,0,0,1
PROKKA_02101_igtop,0,1,3,0,0,1
PROKKA_02101_igbot,0,0,2,0,1,1
PROKKA_02101_sense,1090,1200,1031,370,552,475
PROKKA_02101_antis,58,40,44,40,28,46
PROKKA_02102_igtop,377,165,347,156,179,141
PROKKA_02102_igbot,29,25,35,15,12,24
PROKKA_02102_sense,1411,976,1111,565,867,574
PROKKA_02102_antis,2,8,5,1,3,8
PROKKA_02103_igtop,0,0,0,0,0,0
PROKKA_02103_igbot,0,0,0,0,0,0
PROKKA_02103_sense,325,219,307,109,195,114
PROKKA_02103_antis,2,6,4,0,2,2
PROKKA_02104_igtop,52,41,51,30,33,14
PROKKA_02104_igbot,3,5,3,10,28,8
PROKKA_02104_sense,118,89,99,49,78,57
PROKKA_02104_antis,6,6,6,4,4,4
PROKKA_02105_igtop,0,0,0,0,0,0
PROKKA_02105_igbot,0,0,0,0,0,0
PROKKA_02105_sense,70,41,57,37,62,50
PROKKA_02105_antis,15,15,26,14,17,8
PROKKA_02106_igtop,87,31,65,37,24,46
PROKKA_02106_igbot,228,141,123,117,117,170
PROKKA_02106_sense,7535,6289,3978,3918,8812,5665
PROKKA_02106_antis,113,267,171,129,85,197
PROKKA_02107_igtop,6,9,12,7,1,10
PROKKA_02107_igbot,487,364,322,288,508,349
PROKKA_02107_sense,2704,1930,1759,1175,1691,1505
PROKKA_02107_antis,133,282,226,94,70,151
PROKKA_02108_igtop,1,0,0,0,0,0
PROKKA_02108_igbot,0,0,0,0,0,0
PROKKA_02108_sense,3748,3436,3146,1933,2940,2444
PROKKA_02108_antis,120,133,163,71,97,126
PROKKA_02109_igtop,8,6,12,5,3,4
PROKKA_02109_igbot,357,284,235,117,157,168
PROKKA_02109_sense,3583,2922,3253,1981,3481,2616
PROKKA_02109_antis,136,199,250,94,128,146
PROKKA_02110_igtop,7,17,18,3,9,14
PROKKA_02110_igbot,982,817,944,849,921,1049
PROKKA_02110_sense,1,2,1,0,0,2
PROKKA_02110_antis,10,7,26,10,16,11
PROKKA_02111_igtop,0,0,0,0,0,0
PROKKA_02111_igbot,0,0,2,1,0,0
PROKKA_02111_sense,1,4,2,2,2,0
PROKKA_02111_antis,4,0,3,0,1,2
PROKKA_02112_igtop,0,3,2,0,1,4
PROKKA_02112_igbot,11,9,14,13,15,10
PROKKA_02112_sense,9,6,8,7,11,6
PROKKA_02112_antis,6,2,4,3,3,3
PROKKA_02113_igtop,1,1,0,1,0,1
PROKKA_02113_igbot,6,0,12,5,12,6
PROKKA_02113_sense,19,12,18,17,25,35
PROKKA_02113_antis,3,1,6,3,0,2
PROKKA_02114_igtop,4,5,3,4,10,2
PROKKA_02114_igbot,0,0,3,1,2,2
PROKKA_02114_sense,2,5,2,3,1,2
PROKKA_02114_antis,3,0,5,2,1,0
PROKKA_02115_igtop,0,0,3,2,3,2
PROKKA_02115_igbot,3,1,8,16,21,4
PROKKA_02115_sense,0,0,0,0,0,0
PROKKA_02115_antis,0,0,1,0,0,0
PROKKA_02116_igtop,0,0,0,0,0,0
PROKKA_02116_igbot,0,0,0,0,0,0
PROKKA_02116_sense,0,0,0,0,0,0
PROKKA_02116_antis,0,0,0,0,0,0
PROKKA_02117_igtop,0,0,0,0,0,0
PROKKA_02117_igbot,0,0,0,0,0,0
PROKKA_02117_sense,0,0,0,0,0,0
PROKKA_02117_antis,0,0,3,2,0,0
PROKKA_02118_igtop,4,1,3,5,1,2
PROKKA_02118_igbot,0,0,2,0,0,0
PROKKA_02118_sense,0,0,0,0,0,0
PROKKA_02118_antis,0,1,0,0,0,0
PROKKA_02119_igtop,0,0,0,0,0,0
PROKKA_02119_igbot,0,0,0,0,0,0
PROKKA_02119_sense,0,0,0,0,0,0
PROKKA_02119_antis,0,0,0,0,0,0
PROKKA_02120_igtop,0,0,0,0,0,0
PROKKA_02120_igbot,0,0,0,0,0,0
PROKKA_02120_sense,1,0,0,0,0,0
PROKKA_02120_antis,0,0,0,0,1,0
PROKKA_02121_igtop,0,0,0,0,0,0
PROKKA_02121_igbot,0,0,0,0,0,0
PROKKA_02121_sense,0,0,0,0,0,0
PROKKA_02121_antis,0,0,0,0,1,0
PROKKA_02122_igtop,0,0,0,0,0,0
PROKKA_02122_igbot,0,0,0,0,0,0
PROKKA_02122_sense,13,3,15,9,6,9
PROKKA_02122_antis,49,25,66,30,33,37
PROKKA_02123_igtop,0,0,0,0,0,0
PROKKA_02123_igbot,0,0,0,0,0,0
PROKKA_02123_sense,954,998,912,553,671,653
PROKKA_02123_antis,49,54,64,36,61,51
PROKKA_02124_igtop,33,29,33,29,26,27
PROKKA_02124_igbot,242,155,214,85,96,113
PROKKA_02124_sense,2136,1632,1515,719,1016,846
PROKKA_02124_antis,119,286,157,104,94,166
PROKKA_02125_igtop,0,0,0,0,0,0
PROKKA_02125_igbot,0,0,0,0,0,0
PROKKA_02125_sense,739,494,641,211,273,240
PROKKA_02125_antis,120,184,153,77,103,135
PROKKA_02126_igtop,25,26,42,14,19,15
PROKKA_02126_igbot,620,462,448,211,114,221
PROKKA_02126_sense,5660,4393,4559,2797,3260,2948
PROKKA_02126_antis,1295,1278,1467,942,1327,1217
PROKKA_02127_igtop,0,0,1,0,0,0
PROKKA_02127_igbot,10,7,7,4,2,5
PROKKA_02127_sense,1425,893,1062,616,735,544
PROKKA_02127_antis,28,32,55,33,43,42
PROKKA_02128_igtop,0,0,0,0,0,0
PROKKA_02128_igbot,0,0,0,0,0,0
PROKKA_02128_sense,1320,966,1300,743,937,876
PROKKA_02128_antis,6,26,15,5,7,14
PROKKA_02129_igtop,173,136,146,96,147,101
PROKKA_02129_igbot,1,5,6,2,3,2
PROKKA_02129_sense,0,0,0,0,0,1
PROKKA_02129_antis,144,216,122,121,273,143
PROKKA_02130_igtop,72,75,67,41,67,36
PROKKA_02130_igbot,6,5,6,2,5,6
PROKKA_02130_sense,2,13,5,1,6,3
PROKKA_02130_antis,306,212,171,128,189,155
PROKKA_02131_igtop,234,252,161,136,154,166
PROKKA_02131_igbot,2,3,0,2,1,1
PROKKA_02131_sense,272,246,232,213,428,259
PROKKA_02131_antis,43,26,40,31,27,37
PROKKA_02132_igtop,0,0,0,0,0,0
PROKKA_02132_igbot,0,0,0,0,0,0
PROKKA_02132_sense,67,59,63,46,80,62
PROKKA_02132_antis,104,97,132,97,64,107
PROKKA_02133_igtop,13,5,8,5,4,6
PROKKA_02133_igbot,3,0,1,2,1,2
PROKKA_02133_sense,16,5,11,8,12,9
PROKKA_02133_antis,14,14,18,14,33,14
PROKKA_02134_igtop,0,0,0,0,0,0
PROKKA_02134_igbot,0,0,0,0,0,0
PROKKA_02134_sense,1,1,2,0,0,4
PROKKA_02134_antis,0,1,0,0,2,0
PROKKA_02135_igtop,0,0,0,0,0,0
PROKKA_02135_igbot,0,0,0,0,0,0
PROKKA_02135_sense,8,10,2,4,17,5
PROKKA_02135_antis,0,0,0,0,0,0
PROKKA_02136_igtop,0,0,0,0,0,0
PROKKA_02136_igbot,0,0,0,0,0,0
PROKKA_02136_sense,0,0,0,0,1,2
PROKKA_02136_antis,0,0,2,0,1,1
PROKKA_02137_igtop,0,0,0,0,0,0
PROKKA_02137_igbot,0,0,0,0,0,0
PROKKA_02137_sense,0,0,0,1,2,0
PROKKA_02137_antis,0,1,1,1,3,1
PROKKA_02138_igtop,0,0,0,0,0,0
PROKKA_02138_igbot,0,0,0,0,1,0
PROKKA_02138_sense,35,17,23,31,22,25
PROKKA_02138_antis,8,6,6,4,11,7
PROKKA_02139_igtop,0,0,0,0,0,0
PROKKA_02139_igbot,0,0,0,0,0,0
PROKKA_02139_sense,8,4,3,7,3,1
PROKKA_02139_antis,5,3,8,2,7,4
PROKKA_02140_igtop,0,0,0,0,0,0
PROKKA_02140_igbot,0,0,0,0,0,0
PROKKA_02140_sense,0,0,2,1,3,2
PROKKA_02140_antis,1,0,3,2,2,0
PROKKA_02141_igtop,0,0,0,0,0,0
PROKKA_02141_igbot,0,0,0,0,0,0
PROKKA_02141_sense,2,4,1,0,0,1
PROKKA_02141_antis,5,2,9,3,10,1
PROKKA_02142_igtop,0,1,0,0,0,0
PROKKA_02142_igbot,0,0,0,0,0,0
PROKKA_02142_sense,1,1,3,3,1,5
PROKKA_02142_antis,4,4,9,5,5,4
PROKKA_02143_igtop,0,0,0,0,0,0
PROKKA_02143_igbot,0,0,0,0,0,0
PROKKA_02143_sense,6,6,2,2,4,3
PROKKA_02143_antis,2,3,3,2,5,0
PROKKA_02144_igtop,0,0,0,0,0,0
PROKKA_02144_igbot,0,0,0,0,0,0
PROKKA_02144_sense,2,4,8,7,9,6
PROKKA_02144_antis,2,1,4,2,4,5
PROKKA_02145_igtop,0,0,0,0,0,0
PROKKA_02145_igbot,0,0,0,0,0,0
PROKKA_02145_sense,5,2,3,2,6,1
PROKKA_02145_antis,0,3,2,0,0,0
PROKKA_02146_igtop,1067,781,886,466,634,330
PROKKA_02146_igbot,7,6,7,5,4,1
PROKKA_02146_sense,720,500,728,325,305,358
PROKKA_02146_antis,4,10,13,2,6,4
PROKKA_02147_igtop,1,0,0,0,0,0
PROKKA_02147_igbot,0,1,0,0,0,1
PROKKA_02147_sense,34,47,33,37,72,26
PROKKA_02147_antis,21,26,11,6,9,14
PROKKA_02148_igtop,3,1,1,1,3,2
PROKKA_02148_igbot,1,1,0,1,3,0
PROKKA_02148_sense,17,17,13,12,19,7
PROKKA_02148_antis,1,0,2,2,3,3
PROKKA_02149_igtop,0,0,0,0,0,0
PROKKA_02149_igbot,0,0,0,0,0,0
PROKKA_02149_sense,3,4,4,4,1,0
PROKKA_02149_antis,0,0,0,1,1,1
PROKKA_02150_igtop,0,0,0,0,0,0
PROKKA_02150_igbot,1,2,1,0,0,0
PROKKA_02150_sense,11,8,8,11,13,0
PROKKA_02150_antis,1,1,5,0,0,0
PROKKA_02151_igtop,0,0,0,0,1,0
PROKKA_02151_igbot,1,2,4,2,0,3
PROKKA_02151_sense,14,9,13,16,10,6
PROKKA_02151_antis,1,2,0,1,0,0
PROKKA_02152_igtop,0,1,0,0,0,0
PROKKA_02152_igbot,11,10,12,11,13,12
PROKKA_02152_sense,8,3,5,11,10,11
PROKKA_02152_antis,1,0,0,0,0,0
PROKKA_02153_igtop,0,0,0,0,2,0
PROKKA_02153_igbot,0,0,0,0,0,0
PROKKA_02153_sense,23,10,22,14,12,10
PROKKA_02153_antis,0,0,0,0,2,1
PROKKA_02154_igtop,27,16,15,14,9,18
PROKKA_02154_igbot,0,0,0,2,0,1
PROKKA_02154_sense,91,39,70,37,55,35
PROKKA_02154_antis,1,1,0,0,0,0
PROKKA_02155_igtop,2,3,8,2,7,2
PROKKA_02155_igbot,0,0,0,0,0,0
PROKKA_02155_sense,93,83,85,73,117,40
PROKKA_02155_antis,2,1,1,3,1,8
PROKKA_02156_igtop,1,0,0,0,0,0
PROKKA_02156_igbot,0,0,0,0,0,0
PROKKA_02156_sense,1,1,8,6,5,6
PROKKA_02156_antis,2,3,3,3,3,4
PROKKA_02157_igtop,0,0,1,0,3,1
PROKKA_02157_igbot,82,99,91,123,198,130
PROKKA_02157_sense,16,13,21,12,12,8
PROKKA_02157_antis,0,0,0,0,0,0
PROKKA_02158_igtop,0,6,4,6,1,4
PROKKA_02158_igbot,1,0,0,1,0,0
PROKKA_02158_sense,21,9,19,19,15,7
PROKKA_02158_antis,1,0,0,0,0,0
PROKKA_02159_igtop,0,0,0,0,0,0
PROKKA_02159_igbot,0,0,0,0,0,0
PROKKA_02159_sense,1,2,3,3,8,3
PROKKA_02159_antis,0,1,0,0,0,1
PROKKA_02160_igtop,0,0,0,0,0,0
PROKKA_02160_igbot,0,0,0,0,0,0
PROKKA_02160_sense,4,0,1,3,7,0
PROKKA_02160_antis,1,0,2,0,0,0
PROKKA_02161_igtop,0,0,0,0,0,0
PROKKA_02161_igbot,0,1,1,3,1,0
PROKKA_02161_sense,4,4,4,3,8,10
PROKKA_02161_antis,1,0,2,0,0,1
PROKKA_02162_igtop,67,33,55,25,51,24
PROKKA_02162_igbot,9,4,2,5,2,3
PROKKA_02162_sense,2,2,4,1,0,0
PROKKA_02162_antis,1,0,0,2,2,2
PROKKA_02163_igtop,0,0,0,0,0,0
PROKKA_02163_igbot,0,0,0,0,0,0
PROKKA_02163_sense,6,9,11,0,28,7
PROKKA_02163_antis,0,0,0,0,0,0
PROKKA_02164_igtop,0,0,0,0,1,0
PROKKA_02164_igbot,1,0,0,0,1,1
PROKKA_02164_sense,3,0,1,2,3,0
PROKKA_02164_antis,1,2,1,2,0,4
PROKKA_02165_igtop,2,0,5,3,0,1
PROKKA_02165_igbot,2,1,3,2,4,4
PROKKA_02165_sense,4,1,2,2,2,0
PROKKA_02165_antis,7,1,6,3,3,3
PROKKA_02166_igtop,0,0,0,0,0,0
PROKKA_02166_igbot,1,1,0,0,0,1
PROKKA_02166_sense,1,0,0,0,0,0
PROKKA_02166_antis,2,0,0,0,1,0
PROKKA_02167_igtop,0,0,1,0,0,0
PROKKA_02167_igbot,0,0,0,0,0,0
PROKKA_02167_sense,1,3,3,2,4,1
PROKKA_02167_antis,0,1,3,1,3,2
PROKKA_02168_igtop,0,0,0,0,0,0
PROKKA_02168_igbot,1,0,0,0,0,0
PROKKA_02168_sense,0,0,0,0,0,0
PROKKA_02168_antis,1,1,1,0,2,0
PROKKA_02169_igtop,0,0,0,0,0,0
PROKKA_02169_igbot,0,0,0,0,0,0
PROKKA_02169_sense,3,2,1,0,1,0
PROKKA_02169_antis,0,0,0,2,1,0
PROKKA_02170_igtop,4,2,11,4,8,5
PROKKA_02170_igbot,0,0,0,0,0,0
PROKKA_02170_sense,3,3,1,0,4,1
PROKKA_02170_antis,0,0,0,1,1,0
PROKKA_02171_igtop,0,0,0,0,0,0
PROKKA_02171_igbot,0,0,0,0,0,0
PROKKA_02171_sense,7,13,15,21,30,17
PROKKA_02171_antis,4,1,3,1,1,2
PROKKA_02172_igtop,0,0,0,0,0,2
PROKKA_02172_igbot,0,1,0,0,0,0
PROKKA_02172_sense,0,1,0,0,0,0
PROKKA_02172_antis,0,0,0,0,1,0
PROKKA_02173_igtop,0,0,0,0,1,1
PROKKA_02173_igbot,0,0,0,0,0,0
PROKKA_02173_sense,7,0,6,4,13,5
PROKKA_02173_antis,0,2,1,1,0,0
PROKKA_02174_igtop,0,0,0,0,0,0
PROKKA_02174_igbot,0,0,0,0,0,0
PROKKA_02174_sense,3,0,5,0,1,2
PROKKA_02174_antis,3,0,6,1,6,3
PROKKA_02175_igtop,2,2,2,1,1,6
PROKKA_02175_igbot,0,0,0,0,0,0
PROKKA_02175_sense,0,0,0,3,0,2
PROKKA_02175_antis,0,1,5,4,6,2
PROKKA_02176_igtop,0,0,0,0,3,0
PROKKA_02176_igbot,0,0,0,0,0,0
PROKKA_02176_sense,0,0,1,1,1,0
PROKKA_02176_antis,3,1,5,5,4,3
PROKKA_02177_igtop,0,0,0,0,0,0
PROKKA_02177_igbot,0,0,0,0,0,0
PROKKA_02177_sense,0,0,0,0,0,0
PROKKA_02177_antis,2,2,4,3,5,1
PROKKA_02178_igtop,0,0,1,0,1,0
PROKKA_02178_igbot,0,0,0,0,0,0
PROKKA_02178_sense,0,1,0,1,2,1
PROKKA_02178_antis,0,0,1,0,0,0
PROKKA_02179_igtop,0,0,0,0,0,0
PROKKA_02179_igbot,1,0,1,0,1,1
PROKKA_02179_sense,0,0,0,0,0,0
PROKKA_02179_antis,1,0,1,1,1,0
PROKKA_02180_igtop,0,0,0,0,0,0
PROKKA_02180_igbot,0,0,0,0,0,0
PROKKA_02180_sense,3,2,3,5,5,4
PROKKA_02180_antis,0,0,0,0,0,1
PROKKA_02181_igtop,0,0,0,0,7,0
PROKKA_02181_igbot,0,0,0,0,0,0
PROKKA_02181_sense,12,14,8,26,36,15
PROKKA_02181_antis,0,0,0,0,0,0
PROKKA_02182_igtop,0,0,0,0,0,0
PROKKA_02182_igbot,0,0,0,0,0,0
PROKKA_02182_sense,0,0,0,0,0,0
PROKKA_02182_antis,0,2,0,1,2,2
PROKKA_02183_igtop,0,0,0,0,0,0
PROKKA_02183_igbot,0,0,0,0,0,0
PROKKA_02183_sense,10,14,5,3,11,0
PROKKA_02183_antis,4,1,6,1,3,1
PROKKA_02184_igtop,11,14,16,13,19,9
PROKKA_02184_igbot,0,0,0,0,0,1
PROKKA_02184_sense,7,2,2,2,4,2
PROKKA_02184_antis,2,0,0,2,3,1
PROKKA_02185_igtop,0,0,0,0,0,0
PROKKA_02185_igbot,0,0,0,0,0,0
PROKKA_02185_sense,0,0,0,0,0,0
PROKKA_02185_antis,5,3,5,11,13,2
PROKKA_02186_igtop,0,2,0,0,1,1
PROKKA_02186_igbot,1,1,2,12,2,2
PROKKA_02186_sense,2,2,1,3,5,2
PROKKA_02186_antis,14,10,12,29,20,6
PROKKA_02187_igtop,0,0,0,0,0,0
PROKKA_02187_igbot,0,0,0,0,0,0
PROKKA_02187_sense,7,9,5,26,15,4
PROKKA_02187_antis,3,3,8,5,6,0
PROKKA_02188_igtop,0,0,0,0,0,0
PROKKA_02188_igbot,0,0,0,0,0,0
PROKKA_02188_sense,24,31,17,36,27,11
PROKKA_02188_antis,0,0,0,0,1,0
PROKKA_02189_igtop,0,0,0,0,0,0
PROKKA_02189_igbot,0,0,0,0,0,0
PROKKA_02189_sense,4,9,13,18,25,8
PROKKA_02189_antis,0,0,0,0,0,0
PROKKA_02190_igtop,0,0,0,0,0,0
PROKKA_02190_igbot,3,2,10,8,3,1
PROKKA_02190_sense,129,102,128,226,199,48
PROKKA_02190_antis,3,3,4,3,6,3
PROKKA_02191_igtop,0,0,0,0,0,0
PROKKA_02191_igbot,8,10,11,18,7,4
PROKKA_02191_sense,22,20,31,94,97,14
PROKKA_02191_antis,0,0,0,0,0,0
PROKKA_02192_igtop,7,4,11,28,12,5
PROKKA_02192_igbot,5,3,2,7,4,5
PROKKA_02192_sense,2,2,1,1,1,0
PROKKA_02192_antis,3,2,6,9,4,2
PROKKA_02193_igtop,0,0,0,0,0,0
PROKKA_02193_igbot,0,0,0,0,0,0
PROKKA_02193_sense,1,2,1,0,3,0
PROKKA_02193_antis,0,0,0,0,0,0
PROKKA_02194_igtop,0,0,0,0,0,0
PROKKA_02194_igbot,0,0,0,0,0,0
PROKKA_02194_sense,3,4,1,5,5,1
PROKKA_02194_antis,0,0,0,0,2,0
PROKKA_02195_igtop,0,0,0,0,0,0
