"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_03285_igtop"	133.612874092388	0.155966991299623	0.245648664198355	0.634793389442312	0.525563175264855	0.999614234190279
"PROKKA_03285_igbot"	19.5899773460344	0.210391298482912	0.288143019334538	0.731722661658157	0.46433786168989	0.999614234190279
"PROKKA_03285_sense"	20.8783331091903	-0.304253996515627	0.289217777218279	-1.04921137779697	0.294080843193995	0.999614234190279
"PROKKA_03285_antis"	1.45272187828041	-0.0886744359532261	0.191089899558531	-0.4546138555572	0.649387064962803	NA
"PROKKA_03286_igtop"	4.46975120037932	-0.256132902845228	0.264682973854017	-0.955106442062834	0.3395238715245	NA
"PROKKA_03289_sense"	4.05494091750814	-0.149760484644151	0.257990602930648	-0.577830844693804	0.56337832853976	NA
"PROKKA_03290_sense"	2.92603741405198	-0.125585436149669	0.24183981452463	-0.528479006874323	0.597166913992909	NA
"PROKKA_03290_antis"	1.35803263373427	-0.160312344154195	0.174681781105758	-1.09600366868415	0.273077168979846	NA
"PROKKA_03293_sense"	3.36295884418591	-0.223782711100302	0.247652361363892	-0.915276506392083	0.36004648943314	NA
"PROKKA_03294_sense"	1.40805376627051	0.0153026139924964	0.185624948130879	0.0803414118764862	0.935965722730391	NA
"PROKKA_03294_antis"	12.5647137422662	-0.316068440550442	0.292359366800871	-1.07241255996786	0.283534769023044	0.999614234190279
"PROKKA_03295_sense"	4.52172521193201	0.150785380005311	0.26699458697675	0.561098816437816	0.574730174959925	NA
"PROKKA_03296_igtop"	7.75667427725222	0.0344203598223499	0.283415943607446	0.121740802043462	0.90310429819443	NA
"PROKKA_03296_sense"	2.62031547606345	0.0757710242419192	0.23311324574132	0.331421084989822	0.740326440476917	NA
"PROKKA_03297_igtop"	18.842372285113	0.181796492995359	0.29166822884976	0.621501703885827	0.534269573755888	0.999614234190279
"PROKKA_03297_sense"	5.42246681256997	-0.276541844846432	0.273670299126391	-1.00893607277998	0.313005293780628	NA
"PROKKA_03299_sense"	15.6282365848258	0.0925775637226106	0.290824346712093	0.319308944159479	0.749492250956515	0.999614234190279
"PROKKA_03300_igtop"	7.89961337574861	-0.149204012126977	0.286950735947315	-0.519826831138598	0.603184276630985	NA
"PROKKA_03301_sense"	1.66793702569712	-0.175147611582757	0.204066056316091	-0.89816968375693	0.36909509316037	NA
"PROKKA_03308_igtop"	2.45957609295813	0.066520875492562	0.228055041438527	0.293641173373039	0.769032110211756	NA
"PROKKA_03308_sense"	30.691470112267	0.0537294444298457	0.28502331913713	0.187822838326488	0.851015531981596	0.999614234190279
"PROKKA_03308_antis"	5.72157339310795	0.156107371609404	0.278187064735935	0.562960961676522	0.573461467127561	NA
"PROKKA_03309_sense"	34.442205719502	-0.22377219185561	0.274588023421064	-0.813759530319347	0.415782723292599	0.999614234190279
"PROKKA_03309_antis"	31.942508714774	0.08711692432131	0.274986093552424	0.317203195549313	0.751089425338111	0.999614234190279
"PROKKA_03310_sense"	60.7655774668936	0.263026454908547	0.258516182570675	1.01737619336227	0.308974502732799	0.999614234190279
"PROKKA_03310_antis"	17.8489521688581	-0.232626983728004	0.290404900582574	-0.800676967403015	0.423318679910275	0.999614234190279
"PROKKA_03311_sense"	41.7661750111812	0.0152733066203112	0.269446220265519	0.0566242705002675	0.954844500496144	0.999614234190279
"PROKKA_03311_antis"	27.1050781417527	0.145763930053254	0.282661753820359	0.515740671481587	0.606035544328147	0.999614234190279
"PROKKA_03312_sense"	18.6514808526707	-0.00766593109595518	0.289635892958622	-0.0264085491903669	0.978931475261399	0.999614234190279
"PROKKA_03312_antis"	21.1654560801389	0.0424735395418654	0.289358855727376	0.14717090389935	0.882997125820975	0.999614234190279
"PROKKA_03313_sense"	10.6364629759191	-0.0680641977805876	0.291560941170602	-0.23287265041868	0.815860296438088	0.999614234190279
"PROKKA_03313_antis"	63.2091022671672	0.470093728460159	0.262206117948775	1.79432591357779	0.072761164317159	0.833485570074798
"PROKKA_03314_igtop"	5.40437141849676	-0.143517714729053	0.266544847845826	-0.549875061825442	0.58240507007924	NA
"PROKKA_03314_igbot"	3.42526807961353	0.0828720313120438	0.25031167295759	0.329664088688931	0.741653791223383	NA
"PROKKA_03314_sense"	45.2227191363056	-0.153995603734278	0.2669385304742	-0.575982110636083	0.564627273448764	0.999614234190279
"PROKKA_03314_antis"	3.09290423917269	0.23729925475552	0.242002168547287	0.967601985804337	0.333243185136553	NA
"PROKKA_03315_igtop"	6.30945643857063	-0.0913618762750794	0.279349675571676	-0.325184519333012	0.745041424331534	NA
"PROKKA_03321_sense"	1.53892465441127	-0.142421437463986	0.196261017291172	-0.760715176532513	0.446827208007469	NA
"PROKKA_03325_sense"	2.05202117956218	0.0842528299927959	0.217457109042212	0.392260362830556	0.6948658474255	NA
"PROKKA_03325_antis"	1.9526603378502	-0.191495874408847	0.211157995557584	-0.898609565923899	0.368860661627279	NA
"PROKKA_03331_sense"	25.8726266398314	-0.0714373109483409	0.283529855717096	-0.25231479912667	0.800797750064505	0.999614234190279
"PROKKA_03331_antis"	13.1524256455267	-0.0214182177083548	0.292361300093715	-0.0730916257401599	0.941733205526368	0.999614234190279
"PROKKA_03332_igtop"	51.4617419136469	0.188264458952769	0.265249935203567	0.709731438107586	0.477870692810603	0.999614234190279
"PROKKA_03332_igbot"	17.7884481324759	0.157862656604948	0.288832672202999	0.546193749506139	0.584932762233636	0.999614234190279
"PROKKA_03332_sense"	27.2869349029819	0.0632477432847735	0.279637441796746	0.225886654025849	0.821289578121109	0.999614234190279
"PROKKA_03332_antis"	2.44794383404305	-0.0690374792867953	0.230307890617223	-0.299435915773293	0.7646074617095	NA
"PROKKA_03333_sense"	2.97065193257263	-0.0895344307114599	0.233806461405084	-0.393441032085975	0.693993768888447	NA
"PROKKA_03334_sense"	11.7571000397723	-0.376073101062378	0.292218474948491	-1.28308977096447	0.199460627046892	0.999614234190279
"PROKKA_03335_sense"	3.45296512521273	-0.201790091970667	0.246165412565776	-0.813891637201084	0.415707031940727	NA
"PROKKA_03335_antis"	6.14686256432681	-0.0448508351060807	0.279446372259296	-0.159971826112359	0.872903267873082	NA
"PROKKA_03337_antis"	1.46331344800456	-0.121423036759887	0.191557433862562	-0.666685250657351	0.504973201929879	NA
"PROKKA_03338_sense"	10.2736875722218	0.151025238890366	0.290943936568765	0.517374377830863	0.604894842176658	0.999614234190279
"PROKKA_03339_igtop"	13.8243588174141	0.512636599173506	0.292381040930175	1.76202052851447	0.0780658291156806	0.853200433574425
"PROKKA_03339_igbot"	3.58392873205772	-0.136504400974212	0.238213761378416	-0.600074785783708	0.548456395692238	NA
"PROKKA_03340_igtop"	22.8837368103197	0.517196499079245	0.291782328626115	1.77677198680585	0.0756057626867	0.841545717589914
"PROKKA_03340_sense"	10.3219892399273	0.149526029173816	0.291333466585232	0.516925460797086	0.605208193409903	0.999614234190279
"PROKKA_03340_antis"	2.68834998312221	-0.158146765761532	0.235253660110202	-0.690236276007175	0.490045614148404	NA
"PROKKA_03341_sense"	4.25193404190609	-0.0674286011223224	0.264287106602259	-0.255560446078754	0.798290263762994	NA
"PROKKA_03342_sense"	38.7464048866974	0.0663547422945133	0.280380390666023	0.23703684728886	0.812628204693904	0.999614234190279
"PROKKA_03342_antis"	1.79177275816887	0.226958295057273	0.206391654861538	1.09525004593709	0.273407105889791	NA
"PROKKA_03343_antis"	2.20742175517188	-0.00945747836313676	0.214020347111392	-0.0457579281754361	0.963503192115037	NA
"PROKKA_03345_antis"	1.43099695422795	-0.0551026252868755	0.1935728897663	-0.282704231702038	0.777403572098291	NA
"PROKKA_03349_antis"	3.66693923787406	0.0221026809194646	0.254339721335202	0.0865427882591291	0.931034943528354	NA
"PROKKA_03350_sense"	6.15998535563362	0.0391836242042024	0.2786138907646	0.141401339193711	0.887552896377145	NA
"PROKKA_03356_sense"	1.71329890367838	0.00604017502787086	0.201242289261133	0.0300650480219436	0.976015175760121	NA
"PROKKA_03357_sense"	4.2885009566344	-0.0758878939653697	0.260774861142748	-0.287410056359099	0.773798362023838	NA
"PROKKA_03358_antis"	1.45762771728936	-0.0961426788880879	0.183285408651702	-0.551453925846545	0.581322542674138	NA
"PROKKA_03359_sense"	2.51842488145039	0.0579296427656637	0.231043926455712	0.247214030393972	0.804742587555317	NA
"PROKKA_03364_igbot"	1.81227205349848	-0.158465929664153	0.195714477321726	-0.861501069857885	0.388962132180485	NA
"PROKKA_03364_sense"	6.238321176326	-0.0729861386724214	0.274765452226249	-0.26417072741498	0.791648366209702	NA
"PROKKA_03367_igtop"	1.95221196333099	0.348671587145169	0.19914492319944	1.80500716320023	0.071073561116733	NA
"PROKKA_03367_antis"	3.91571432061827	0.268376490155903	0.242504541239877	1.14295736413412	0.253056293531613	NA
"PROKKA_03369_igtop"	7.03032822805018	0.0153174423346406	0.28527880212472	0.053557227789814	0.957287934850911	NA
"PROKKA_03369_sense"	2.12340609990058	0.158883303422388	0.220736106005072	0.726651116279749	0.467439706285889	NA
"PROKKA_03370_igtop"	11.7269593772251	0.294277361073448	0.290929464726799	1.00884650617257	0.313048253391647	0.999614234190279
"PROKKA_03370_sense"	208.474644360876	-0.00737781769742027	0.236120085652561	-0.0312539756530874	0.97506699456773	0.999614234190279
"PROKKA_03370_antis"	2.71941165503177	-0.00110465886975326	0.230966368983553	-0.00470852436651641	0.996243154985466	NA
"PROKKA_03371_sense"	3.20790236929932	-0.11676915546656	0.24282647037777	-0.483451932286417	0.628774881854741	NA
"PROKKA_03372_igbot"	1.9245120850172	-0.125373893490271	0.211963768300273	-0.603883608587574	0.545921027294473	NA
"PROKKA_03372_sense"	147.390075259556	-0.128287055920413	0.235110620064393	-0.545653431810483	0.585304188231925	0.999614234190279
"PROKKA_03372_antis"	2.59899552035529	-0.10283431978825	0.237588872150914	-0.43338502966027	0.664735074430537	NA
"PROKKA_03373_igtop"	5.69473115905384	0.0978508303467931	0.268011232645788	0.365997930399147	0.714366619896474	NA
"PROKKA_03373_igbot"	142.794647400219	0.273451690037978	0.250165201128672	1.09299223023981	0.274397211165015	0.999614234190279
"PROKKA_03373_sense"	6.4277416270924	-0.173620006170711	0.274942341421898	-0.63994496885011	0.522208377116103	NA
"PROKKA_03373_antis"	27.2830790081723	0.289107527775788	0.281677414470702	1.02710331632003	0.304371817262053	0.999614234190279
"PROKKA_03374_igtop"	1.67867962471187	0.230184733728811	0.192148669831584	1.21486963347289	0.224415817249134	NA
"PROKKA_03374_igbot"	5.87185683349172	-0.117182972924114	0.272614459885498	-0.428599930528679	0.668214396104189	NA
"PROKKA_03374_sense"	27.8257953826121	-0.045246272007407	0.287670534114043	-0.156924638698122	0.875304241552662	0.999614234190279
"PROKKA_03374_antis"	17.7087389124037	0.289816339327601	0.289157972382937	1.00289796580197	0.315910094210544	0.999614234190279
"PROKKA_03375_igtop"	13.9816991275921	0.00991290732468547	0.292113674229758	0.0338188882022538	0.973021573952882	0.999614234190279
"PROKKA_03375_igbot"	4.6471259567526	0.533914304186391	0.265755941718583	2.0274889084635	0.0426124376233353	NA
"PROKKA_03375_sense"	12.632848883541	0.261029105954216	0.291621981884435	0.899739539364343	0.368258876405915	0.999614234190279
"PROKKA_03375_antis"	1.333512868118	-0.264164524227003	0.170301535612713	-1.75558522060229	0.0791592576164361	NA
"PROKKA_03376_sense"	18.7541301587795	-0.0175279429092089	0.2916192566252	-0.0599818487997437	0.952170091216937	0.999614234190279
"PROKKA_03376_antis"	5.94127706857847	0.116117465990039	0.277080830791444	0.421393763766744	0.673467572222403	NA
"PROKKA_03377_igtop"	210.104248631276	0.569801807102242	0.256563118246088	2.22179664200421	0.0262970517744097	0.561533419762923
"PROKKA_03377_igbot"	102.292101145943	0.447532302773786	0.247774270575733	1.80672356528181	0.0708053915119779	0.833485570074798
"PROKKA_03378_sense"	8.79122382792233	0.122841586894125	0.288460147009348	0.428986941651369	0.667932727794958	NA
"PROKKA_03378_antis"	2.86606472381628	0.362766197909178	0.235716827814733	1.57125997457594	0.116122274233884	NA
"PROKKA_03379_igtop"	66.8265884169446	0.189093774878102	0.257767404135919	0.73366090023536	0.463155434149755	0.999614234190279
"PROKKA_03379_igbot"	19.5932900223128	0.522431756184447	0.289977616098068	1.80048755321127	0.0717836871933714	0.833485570074798
"PROKKA_03380_sense"	426.007387108989	0.46215482327918	0.282839342983685	1.63572600789186	0.10189694377542	0.923920481134039
"PROKKA_03381_igtop"	464.964817249779	0.778974142521921	0.272766144673741	2.86052887978016	0.00422935030323917	0.196664789100621
"PROKKA_03381_igbot"	2.26324428275368	-0.11482284684775	0.224477231551415	-0.516935911803585	0.605200897614065	NA
"PROKKA_03381_sense"	3.25900802312049	-0.0703331601246228	0.243535384406822	-0.28223311474008	0.777764768100439	NA
"PROKKA_03384_sense"	12.3753900502387	-0.129255284678771	0.292196112925048	-0.440756200798585	0.659389505105273	0.999614234190279
"PROKKA_03385_igbot"	3.93894294733067	0.105178170158082	0.255562900754583	0.407687209565787	0.683503328911177	NA
"PROKKA_03385_sense"	3.21451021169271	-0.0575483378825926	0.246105928384608	-0.238696219386921	0.811341148523759	NA
"PROKKA_03387_sense"	2.98893184025868	-0.143831745287335	0.244360644324851	-0.597662440137738	0.550065191985262	NA
"PROKKA_03388_sense"	91.2656353018235	0.692059804783395	0.257608717074652	2.68918667513744	0.00716263522402405	0.276642107996732
"PROKKA_03388_antis"	11.6077261660297	0.433597091331262	0.292002913720787	1.48614077512114	0.137241888954741	0.984797635667115
"PROKKA_03389_igtop"	1.75949282235432	0.0963651053712972	0.208551272776184	0.459526353331523	0.645856231908444	NA
"PROKKA_03389_igbot"	1.65123651816636	-0.0707154714632867	0.20675486168924	-0.346864993328547	0.728692747032657	NA
"PROKKA_03390_antis"	3.01879041337057	0.0743195578686246	0.243228833236112	0.309493074397992	0.756946479578117	NA
"PROKKA_03391_sense"	128.17025516898	-0.0237305330874686	0.259596321431241	-0.0913728101596002	0.927196365703479	0.999614234190279
"PROKKA_03391_antis"	1.87219544142298	-0.257286218010369	0.213016065937011	-1.21779714369543	0.223301070028942	NA
"PROKKA_03392_igbot"	3.27457323837355	-0.0456538880121488	0.246325722188607	-0.182380036382811	0.85528449171625	NA
"PROKKA_03392_antis"	1.31341811521361	-0.213513605598672	0.185861278975669	-1.22196208281167	0.221721966147818	NA
"PROKKA_03393_sense"	1464.19347531727	0.0519736698237006	0.240753746396246	0.215862341688336	0.829095052015146	0.999614234190279
"PROKKA_03393_antis"	6.12019950994497	-0.390159724740128	0.271011478389007	-1.42801453921377	0.153287673734867	NA
"PROKKA_03394_igbot"	16.4963625425439	0.290968105852293	0.292381012458486	0.99754991597407	0.318497657604136	0.999614234190279
"PROKKA_03394_sense"	7.47940359253635	-0.0883434533198338	0.286319536212489	-0.310747697154022	0.755992433972617	NA
"PROKKA_03394_antis"	1.77031863392157	-0.146815570592261	0.209208968871479	-0.697348808677214	0.485584529634678	NA
"PROKKA_03395_igbot"	6.1586430198179	-0.257171108559552	0.280439757067164	-0.913871423974457	0.360784410678488	NA
"PROKKA_03395_antis"	11.4408401255489	-0.320181876767444	0.291745080204729	-1.09191611812136	0.274869972427192	0.999614234190279
"PROKKA_03396_sense"	238.955313933405	0.216591451498946	0.240429597066439	0.901064683003782	0.36755392928637	0.999614234190279
"PROKKA_03397_igtop"	22.5698040987078	-0.202346618719469	0.285817580617833	-0.708486208533201	0.478643373700141	0.999614234190279
"PROKKA_03397_sense"	65.5123780290374	-0.0612602790404627	0.264406479431777	-0.231711262069653	0.816762283556455	0.999614234190279
"PROKKA_03398_sense"	523.786504848328	-0.0668749601857303	0.233701537084564	-0.286202563603008	0.774722980365067	0.999614234190279
"PROKKA_03399_sense"	10.1368616781736	-0.158180914010979	0.290047308047645	-0.543687297612858	0.58665667494753	0.999614234190279
"PROKKA_03400_igtop"	5.00034636351437	-0.0475228430642029	0.269524004748317	-0.174654075047887	0.86135145580369	NA
"PROKKA_03400_sense"	2.07761714956893	-0.139878378735873	0.214229092324478	-0.640615822238531	0.521772317154811	NA
"PROKKA_03400_antis"	34.8374468844728	-0.132155853280666	0.284274140774384	-0.464943082930038	0.641972216735567	0.999614234190279
"PROKKA_03401_igtop"	15.8996245779542	0.0198136017491189	0.289113809051444	0.0679899826824056	0.945793608494028	0.999614234190279
"PROKKA_03401_igbot"	1.85586009585892	-0.118297315819599	0.212608473268081	-0.565147786260401	0.571973247725722	NA
"PROKKA_03401_sense"	114.6900665475	0.10329657673276	0.26943031645395	0.383249835570232	0.701534530190914	0.999614234190279
"PROKKA_03401_antis"	12.0472001199152	0.0556144907839732	0.29230814247138	0.19016599590656	0.849179056207475	0.999614234190279
"PROKKA_03402_igtop"	11.5865459152274	0.08868376199169	0.292204596778243	0.30242785416335	0.762325923709873	0.999614234190279
"PROKKA_03402_sense"	40.1314593704178	-0.122300804033559	0.269171018583521	-0.454699586625457	0.649325378311232	0.999614234190279
"PROKKA_03403_igtop"	5.93485373979792	0.13505850223653	0.269108580459999	0.506297683617146	0.612647688890914	NA
"PROKKA_03403_sense"	11.5457838021756	0.0960925334372929	0.291613657333596	0.329902901900962	0.741473330749037	0.999614234190279
"PROKKA_03404_sense"	3.34732179669648	-0.262532569889613	0.247120168362549	-1.0614147555035	0.288501454077619	NA
"PROKKA_03405_sense"	26.3496086852441	0.436235603065086	0.283774148051872	1.54208292604356	0.123053443442214	0.952504783170689
"PROKKA_03406_sense"	2.97584989809198	-0.17124880804307	0.241237874375777	-0.713480103181633	0.475548720941459	NA
"PROKKA_03406_antis"	2.80901149903272	-0.165542390177389	0.23511500550638	-0.701213988135954	0.483169481532718	NA
"PROKKA_03407_sense"	6.20392877438473	-0.321027931429429	0.27575759270051	-1.16156455003775	0.245412388800553	NA
"PROKKA_03408_igtop"	149.543514678703	-0.155990801602438	0.249867524949243	-0.62405762812519	0.532589739518543	0.999614234190279
"PROKKA_03408_sense"	101.029717532303	0.0636461164004525	0.248297713494403	0.256547613227492	0.797528020191874	0.999614234190279
"PROKKA_03409_sense"	39.8214064606084	-0.0363660147999176	0.278545547859749	-0.130998879204111	0.895776194030307	0.999614234190279
"PROKKA_03410_sense"	49.152600994766	-0.159370395488305	0.273415097160365	-0.58251339351285	0.560220922621519	0.999614234190279
"PROKKA_03411_sense"	8.42783127373665	0.0795705236335473	0.286179529341931	0.276496280598512	0.782166916000064	NA
"PROKKA_03412_sense"	7.49217841786107	-0.154413272188496	0.28543262808365	-0.540410387630938	0.588914045711315	NA
"PROKKA_03413_sense"	1.97348823718446	-0.336946399236983	0.206486729244218	-1.72916344182164	0.083779847290949	NA
"PROKKA_03413_antis"	4.84239857355733	0.132950359985613	0.264771533443153	0.512808868993424	0.608085025208192	NA
"PROKKA_03415_sense"	10.3573604104577	-0.166906007162549	0.290585763612986	-0.576704842724922	0.564138860463179	0.999614234190279
"PROKKA_03416_igbot"	9.71642613082576	0.331124990048951	0.289302634267995	1.14443245171303	0.252444336361477	0.999614234190279
"PROKKA_03416_sense"	15.3575684890306	-0.415284724467264	0.292310883113708	-1.42042383710616	0.155484327221409	0.999614234190279
"PROKKA_03417_igbot"	1.64070685882591	0.0475470317590621	0.187977038194996	0.254381383056907	0.799200932187513	NA
"PROKKA_03417_sense"	57.2288544139989	0.115549769134105	0.261441882723246	0.442342994876095	0.65824102293746	0.999614234190279
"PROKKA_03418_igbot"	23.2021759718596	-0.16865481957424	0.287456720353114	-0.586102725084203	0.557806485139954	0.999614234190279
"PROKKA_03418_sense"	76.3990353186568	0.19294789395931	0.256469656847747	0.752053259057705	0.45201903098052	0.999614234190279
"PROKKA_03419_igtop"	4.69878880121047	-0.0250993230748171	0.261543599019588	-0.0945133460664711	0.924701381274236	NA
"PROKKA_03419_igbot"	2.25556023596983	0.16997878243558	0.214712286834793	0.807011578784605	0.41965981225663	NA
"PROKKA_03419_sense"	3.83178495153929	-0.0311796094507814	0.25518336969808	-0.123495832179298	0.901714474468412	NA
"PROKKA_03419_antis"	3.20049880324808	0.403303244302869	0.238694621763922	1.73280611217896	0.083130136122255	NA
"PROKKA_03420_sense"	6.69638191381423	0.0148063012753052	0.282809334578973	0.0526751221744327	0.957990761128292	NA
"PROKKA_03421_igtop"	6.44245801762257	0.3743962200213	0.26602949613811	1.41855049296384	0.156030107958156	NA
"PROKKA_03421_sense"	5.73686804948108	-0.0829211121625051	0.279213267834644	-0.297473144523749	0.766105308082808	NA
"PROKKA_03423_sense"	2.47954824263337	-0.0603174655510253	0.22901309047262	-0.264009681985926	0.791772458221549	NA
"PROKKA_03424_igtop"	2.71046542156301	0.120657820490946	0.23562815886448	0.516008330848463	0.605848590711336	NA
"PROKKA_03424_antis"	1.64354415448805	0.00289900121274133	0.179714183573781	0.0160343302160849	0.98720700365947	NA
"PROKKA_03425_sense"	6.41713440019237	0.134733265496467	0.278112360741126	0.484377972428807	0.628117648351611	NA
"PROKKA_03426_sense"	8.15654367518272	-0.0509644003118666	0.287279037810318	-0.178589954948437	0.858259682473416	NA
"PROKKA_03427_sense"	1.90854190141985	0.0640364859459732	0.202324998295226	0.329077110407327	0.74209740484359	NA
"PROKKA_03428_sense"	2.47616391911242	-0.120369016017021	0.22993162977353	-0.516881339138682	0.605238994955395	NA
"PROKKA_03429_sense"	1.88593869778319	-0.301503640735032	0.209539431440011	-1.64088555214568	0.100821174669034	NA
"PROKKA_03430_sense"	3.9735425290866	0.238184298349781	0.246508908000068	0.962361697729123	0.335867946713688	NA
"PROKKA_03431_sense"	2.35025350623237	0.210123625861167	0.213425688612292	1.0241698317933	0.305755065390307	NA
"PROKKA_03432_igbot"	1.46319084477541	-0.139046890857997	0.187867841472856	-0.747942684927657	0.454494729459916	NA
"PROKKA_03432_sense"	2.30773619804519	-0.117480085594578	0.226400882530109	-0.524133103140328	0.600185965699758	NA
"PROKKA_03433_igbot"	13.3863579705123	0.539862157750483	0.291749027488142	1.84520425593612	0.0650078316473904	0.812793552158232
"PROKKA_03440_sense"	3.43825565961869	-0.277988808118894	0.253044421892579	-1.09983982433035	0.271401917277707	NA
"PROKKA_03443_sense"	1.62497091707166	0.0318086995274838	0.203487191895123	0.157034120062925	0.875217957763774	NA
"PROKKA_03444_antis"	1.53134795506332	-0.354516146695222	0.193421430018842	-2.09716441940078	0.0359790229959001	NA
"PROKKA_03447_igtop"	3.78164121577389	-0.215006181129223	0.250507313834892	-0.889332037836802	0.373824658171805	NA
"PROKKA_03447_igbot"	1.82110400063254	-0.1028394611187	0.204287614119778	-0.511119714739397	0.609267231940151	NA
"PROKKA_03447_sense"	4.64765796974338	-0.431089566438199	0.266582247814366	-1.59525912122923	0.11065430288108	NA
"PROKKA_03447_antis"	4.68970172576544	-0.0682427929542286	0.263195185047323	-0.255910909896031	0.798019630199004	NA
"PROKKA_03448_igbot"	3.68233090412947	0.190962377286576	0.255427650357029	0.755580542671708	0.449900725380626	NA
"PROKKA_03448_antis"	1.43626392948721	0.0270053693791888	0.19547312723936	0.135218933060583	0.892438778152741	NA
"PROKKA_03449_sense"	12.9703843850029	0.0789349687971893	0.292267661719799	0.269287065366998	0.787708785016338	0.999614234190279
"PROKKA_03450_igbot"	17.9285696570572	0.2871661343542	0.291581199683364	0.984037457540145	0.325097095973555	0.999614234190279
"PROKKA_03450_sense"	104.877535436643	0.458991555938667	0.249046847191261	1.84307627608218	0.065317874593361	0.812793552158232
"PROKKA_03451_igtop"	4.03128266141053	0.287228975362271	0.258326821699633	1.11139431526096	0.26639865818582	NA
"PROKKA_03451_igbot"	2.19163933360291	0.244866110686619	0.221687299899246	1.11343199940964	0.265522938196555	NA
"PROKKA_03451_sense"	18.7972442370184	-0.174679329516989	0.288460852123511	-0.605918027344119	0.544569187881752	0.999614234190279
"PROKKA_03451_antis"	1.3587081609585	-0.0563125682770474	0.191129103224716	-0.289363919296732	0.772302902728238	NA
"PROKKA_03452_sense"	4.33148085237152	-0.117552260261815	0.251879815957682	-0.472403034004676	0.63663913917051	NA
"PROKKA_03453_sense"	7.76691206532579	-0.393527119438051	0.279359020767152	-1.43286925684473	0.151895204495337	NA
"PROKKA_03453_antis"	3.13833511667572	-0.373349727600412	0.24594667368242	-1.54211190311985	0.123046402926136	NA
"PROKKA_03454_igtop"	81.8908625147324	0.0214213988940661	0.258928618924915	0.082682369297028	0.934104104127063	0.999614234190279
"PROKKA_03454_sense"	120.153420968508	-0.232478119484741	0.248153075075827	-0.936618535694111	0.348954813957846	0.999614234190279
"PROKKA_03454_antis"	4.54112619886504	-0.155802789573288	0.267561162106068	-0.578879596613674	0.562670418286564	NA
"PROKKA_03455_sense"	12.0268267423797	-0.0469384055394393	0.29042490538298	-0.159970017450435	0.872904692629127	0.999614234190279
"PROKKA_03457_igtop"	1.51042116146424	-0.171242900736846	0.196875080124852	-0.874624040058314	0.381778502913663	NA
"PROKKA_03457_sense"	2.17297173402497	-0.18576573325889	0.218388884277296	-0.867392597828107	0.385726936226291	NA
"PROKKA_03457_antis"	2.66645862374662	0.139992309642903	0.22688849241287	0.625492308992188	0.5316479946238	NA
"PROKKA_03458_sense"	6.52588702739586	-0.067498569221906	0.281010203078606	-0.242391261317645	0.808477004979138	NA
"PROKKA_03459_igbot"	2.22977143545579	0.0686611016106305	0.224512246146377	0.305018458894172	0.760352093644493	NA
"PROKKA_03459_sense"	246.464991640888	0.722080764651011	0.247226205180983	2.92204242827898	0.00347744165729861	0.170380103814991
"PROKKA_03459_antis"	4.53361850925699	-0.197194338201907	0.264978076190618	-0.745352526363455	0.456058635080932	NA
"PROKKA_03460_igtop"	4.3276761684364	0.125513868806193	0.258856259768112	0.492649942223937	0.62225995324477	NA
"PROKKA_03460_igbot"	164.008053928794	1.06263312103878	0.276368672144198	3.85612472747278	0.000115198725742788	0.0133479441565578
"PROKKA_03460_sense"	3.46509936235439	0.146511177162445	0.252987957908474	0.575627095953747	0.56486726226436	NA
"PROKKA_03460_antis"	7.62812302483471	-0.476139099338013	0.284726683079556	-1.67421175303506	0.0940889904530444	NA
"PROKKA_03464_sense"	2.34798358852126	-0.170241074341164	0.223574807819425	-0.755580453761436	0.449900778704565	NA
"PROKKA_03464_antis"	1.59045738058283	0.0478034471085745	0.196467806988259	0.243323543915208	0.807754766968446	NA
"PROKKA_03465_antis"	2.26814609604623	-0.074288111116914	0.220935125833501	-0.331828912598542	0.740018450996241	NA
"PROKKA_03467_antis"	3.0509942257707	-0.0762586970718828	0.244985511743732	-0.313824651358822	0.753654220470417	NA
"PROKKA_03468_sense"	4.02496078392961	-0.09076953736573	0.256350646486677	-0.362914599733113	0.716668680225232	NA
"PROKKA_03469_sense"	7.75884571639946	-0.287842240883891	0.284657422444908	-1.0245505418386	0.305575311291182	NA
"PROKKA_03470_sense"	3.00579451647096	0.250635757900055	0.244097101034118	1.02530461998557	0.30521947656124	NA
"PROKKA_03471_sense"	6.66927005899412	0.000705703375506918	0.276170826157595	0.00259216416678998	0.997931754548451	NA
"PROKKA_03472_sense"	64.4463363005754	-0.0407416246514571	0.262228998653472	-0.155412125344151	0.876496425664008	0.999614234190279
"PROKKA_03472_antis"	3.29248918731284	-0.039694126070955	0.246612090378776	-0.161350626962264	0.871817251033556	NA
"PROKKA_03473_igtop"	9.07293415408175	-0.0642072832869983	0.284823823182353	-0.223734779110972	0.822963682043761	0.999614234190279
"PROKKA_03473_igbot"	13.7135800764257	0.0170074982727218	0.292360397063592	0.0582811631139655	0.953524671665164	0.999614234190279
"PROKKA_03473_sense"	2.42573379251548	-0.0589844864055037	0.231294504881359	-0.255919026193184	0.798013362956622	NA
"PROKKA_03474_igbot"	2.38397909958215	0.273672241225324	0.22123611902844	1.24352275025852	0.213675262823399	NA
"PROKKA_03474_sense"	8.85143222868272	-0.0522201561051553	0.290251878279702	-0.179513885788107	0.857534215145205	NA
