  locus,TER16,TER17,TER18,TER13,TER14,TER15
PROKKA_01060_antis,2,1,2,0,0,1
PROKKA_01061_igtop,0,0,0,0,1,0
PROKKA_01061_igbot,14,14,26,6,17,14
PROKKA_01061_sense,23,40,28,31,18,46
PROKKA_01061_antis,4,5,6,2,1,5
PROKKA_01062_igtop,0,0,0,0,0,0
PROKKA_01062_igbot,0,0,0,0,0,0
PROKKA_01062_sense,0,0,0,0,0,2
PROKKA_01062_antis,2,5,4,7,3,1
PROKKA_01063_igtop,0,0,0,0,0,0
PROKKA_01063_igbot,0,1,0,2,2,1
PROKKA_01063_sense,0,6,7,3,1,6
PROKKA_01063_antis,2,4,2,3,1,0
PROKKA_01064_igtop,0,0,0,0,1,0
PROKKA_01064_igbot,10,5,7,10,17,3
PROKKA_01064_sense,15,15,16,12,14,8
PROKKA_01064_antis,3,9,10,4,6,19
PROKKA_01065_igtop,0,0,2,0,0,0
PROKKA_01065_igbot,0,0,0,0,0,0
PROKKA_01065_sense,1,2,0,4,2,3
PROKKA_01065_antis,0,0,3,0,2,1
PROKKA_01066_igtop,0,0,0,0,0,0
PROKKA_01066_igbot,1,1,1,0,0,2
PROKKA_01066_sense,2,1,3,0,0,3
PROKKA_01066_antis,0,0,0,0,0,0
PROKKA_01067_igtop,0,1,2,3,5,2
PROKKA_01067_igbot,0,0,0,0,0,0
PROKKA_01067_sense,1,2,1,2,1,1
PROKKA_01067_antis,0,0,0,0,0,1
PROKKA_01068_igtop,8,10,8,4,4,1
PROKKA_01068_igbot,0,1,0,0,0,0
PROKKA_01068_sense,20,31,15,23,15,9
PROKKA_01068_antis,2,2,2,2,4,0
PROKKA_01069_igtop,0,1,3,5,2,4
PROKKA_01069_igbot,0,0,0,0,0,0
PROKKA_01069_sense,67,64,55,61,57,60
PROKKA_01069_antis,1,3,1,3,3,4
PROKKA_01070_igtop,0,0,0,0,0,0
PROKKA_01070_igbot,0,0,0,0,0,0
PROKKA_01070_sense,21,25,23,28,17,29
PROKKA_01070_antis,4,2,2,5,4,5
PROKKA_01071_igtop,0,0,0,0,1,1
PROKKA_01071_igbot,3,7,12,10,8,4
PROKKA_01071_sense,110,151,141,126,116,119
PROKKA_01071_antis,6,2,6,2,4,3
PROKKA_01072_igtop,7,27,15,19,15,13
PROKKA_01072_igbot,70,104,84,67,40,106
PROKKA_01072_sense,4,5,4,7,7,5
PROKKA_01072_antis,1,2,0,0,0,1
PROKKA_01073_igtop,0,0,0,0,0,0
PROKKA_01073_igbot,1,0,0,0,0,0
PROKKA_01073_sense,14,12,12,11,13,7
PROKKA_01073_antis,4,4,4,2,3,7
PROKKA_01074_igtop,2,1,2,2,3,0
PROKKA_01074_igbot,0,0,0,0,0,0
PROKKA_01074_sense,10,12,10,5,8,9
PROKKA_01074_antis,0,0,0,1,4,0
PROKKA_01075_igtop,0,0,0,0,0,0
PROKKA_01075_igbot,0,0,0,0,0,0
PROKKA_01075_sense,11,11,28,25,22,21
PROKKA_01075_antis,0,0,0,1,0,1
PROKKA_01076_igtop,0,0,0,0,0,1
PROKKA_01076_igbot,0,0,0,0,0,0
PROKKA_01076_sense,25,14,16,22,28,23
PROKKA_01076_antis,2,2,11,9,13,7
PROKKA_01077_igtop,1,1,3,2,3,2
PROKKA_01077_igbot,0,0,0,0,0,0
PROKKA_01077_sense,67,51,65,71,57,57
PROKKA_01077_antis,2,7,3,3,3,7
PROKKA_01078_igtop,0,0,0,0,0,0
PROKKA_01078_igbot,0,0,0,0,0,0
PROKKA_01078_sense,2,1,5,1,1,3
PROKKA_01078_antis,3,2,4,5,8,3
PROKKA_01079_igtop,0,0,0,0,0,0
PROKKA_01079_igbot,32,17,30,31,34,53
PROKKA_01079_sense,453,824,801,555,481,508
PROKKA_01079_antis,4,8,1,3,4,1
PROKKA_01080_igtop,3,3,4,0,1,3
PROKKA_01080_igbot,213,324,316,262,234,351
PROKKA_01080_sense,2,4,3,7,2,1
PROKKA_01080_antis,0,1,4,0,1,1
PROKKA_01081_igtop,0,0,1,4,1,1
PROKKA_01081_igbot,0,0,0,0,0,0
PROKKA_01081_sense,7,4,2,4,0,0
PROKKA_01081_antis,0,0,4,2,0,0
PROKKA_01082_igtop,0,0,0,0,0,0
PROKKA_01082_igbot,0,0,0,0,0,0
PROKKA_01082_sense,0,0,0,1,0,0
PROKKA_01082_antis,2,1,1,0,0,1
PROKKA_01083_igtop,0,0,0,0,0,0
PROKKA_01083_igbot,0,0,0,0,0,0
PROKKA_01083_sense,0,1,1,1,2,0
PROKKA_01083_antis,0,1,0,0,0,0
PROKKA_01084_igtop,0,0,0,0,0,0
PROKKA_01084_igbot,0,0,0,0,0,1
PROKKA_01084_sense,0,5,1,1,0,1
PROKKA_01084_antis,0,0,0,1,1,0
PROKKA_01085_igtop,0,1,3,2,3,3
PROKKA_01085_igbot,0,2,1,2,4,5
PROKKA_01085_sense,77,67,60,58,80,56
PROKKA_01085_antis,6,3,2,3,10,5
PROKKA_01086_igtop,8,1,4,4,9,1
PROKKA_01086_igbot,0,2,1,0,0,2
PROKKA_01086_sense,2,7,3,3,2,5
PROKKA_01086_antis,22,19,15,11,31,21
PROKKA_01087_igtop,0,0,0,0,0,0
PROKKA_01087_igbot,0,0,0,0,0,0
PROKKA_01087_sense,2,0,2,4,3,3
PROKKA_01087_antis,1,0,0,0,0,0
PROKKA_01088_igtop,0,0,0,2,0,1
PROKKA_01088_igbot,0,0,3,0,0,0
PROKKA_01088_sense,6,6,13,11,9,12
PROKKA_01088_antis,3,1,1,0,0,1
PROKKA_01089_igtop,50,51,44,34,28,37
PROKKA_01089_igbot,11,14,19,10,5,12
PROKKA_01089_sense,23,27,17,24,24,22
PROKKA_01089_antis,2,11,4,3,5,7
PROKKA_01090_igtop,0,0,0,0,0,0
PROKKA_01090_igbot,0,0,0,0,0,0
PROKKA_01090_sense,14,6,8,17,5,9
PROKKA_01090_antis,0,2,1,0,7,2
PROKKA_01091_igtop,0,0,0,0,0,0
PROKKA_01091_igbot,0,0,0,0,0,0
PROKKA_01091_sense,0,0,0,0,0,0
PROKKA_01091_antis,0,0,0,0,0,0
PROKKA_01092_igtop,0,0,0,0,0,0
PROKKA_01092_igbot,1,1,0,1,1,1
PROKKA_01092_sense,2,2,1,5,0,1
PROKKA_01092_antis,0,1,0,1,0,0
PROKKA_01093_igtop,0,0,0,0,0,2
PROKKA_01093_igbot,1,1,0,1,4,0
PROKKA_01093_sense,0,0,0,0,1,1
PROKKA_01093_antis,11,5,7,4,9,7
PROKKA_01094_igtop,0,0,0,0,0,0
PROKKA_01094_igbot,0,0,0,0,0,0
PROKKA_01094_sense,28,19,38,37,46,49
PROKKA_01094_antis,1,0,1,1,1,1
PROKKA_01095_igtop,0,2,0,0,0,0
PROKKA_01095_igbot,3,1,3,1,0,1
PROKKA_01095_sense,5,4,6,9,3,8
PROKKA_01095_antis,2,4,6,5,5,8
PROKKA_01096_igtop,0,6,2,2,1,2
PROKKA_01096_igbot,1,0,1,0,1,0
PROKKA_01096_sense,5,13,13,12,17,18
PROKKA_01096_antis,2,5,2,5,9,0
PROKKA_01097_igtop,0,0,0,0,0,0
PROKKA_01097_igbot,1,0,0,0,0,0
PROKKA_01097_sense,5,5,7,17,12,5
PROKKA_01097_antis,0,5,9,5,2,3
PROKKA_01098_igtop,0,0,1,1,1,0
PROKKA_01098_igbot,3,3,1,8,4,4
PROKKA_01098_sense,7,10,5,10,4,6
PROKKA_01098_antis,1,2,0,3,1,1
PROKKA_01099_igtop,0,0,0,0,0,0
PROKKA_01099_igbot,0,0,0,0,0,0
PROKKA_01099_sense,1,0,4,3,1,5
PROKKA_01099_antis,0,4,1,1,0,0
PROKKA_01100_igtop,2,11,5,4,3,1
PROKKA_01100_igbot,1,0,0,1,2,0
PROKKA_01100_sense,22,34,29,17,42,51
PROKKA_01100_antis,2,0,1,3,5,3
PROKKA_01101_igtop,3,12,12,8,7,9
PROKKA_01101_igbot,3,1,1,1,2,3
PROKKA_01101_sense,42,43,41,45,37,39
PROKKA_01101_antis,0,2,1,5,1,0
PROKKA_01102_igtop,0,0,0,0,0,0
PROKKA_01102_igbot,0,0,0,0,0,0
PROKKA_01102_sense,3,3,1,4,3,2
PROKKA_01102_antis,0,0,0,0,0,0
PROKKA_01103_igtop,0,0,0,2,0,0
PROKKA_01103_igbot,0,0,0,0,0,0
PROKKA_01103_sense,22,12,6,21,20,15
PROKKA_01103_antis,0,0,0,0,0,0
PROKKA_01104_igtop,0,2,2,0,0,0
PROKKA_01104_igbot,0,0,0,0,0,0
PROKKA_01104_sense,3,0,3,1,9,2
PROKKA_01104_antis,0,0,0,1,0,0
PROKKA_01105_igtop,0,0,0,0,0,0
PROKKA_01105_igbot,0,0,0,0,0,0
PROKKA_01105_sense,0,1,0,0,1,0
PROKKA_01105_antis,1,0,0,0,0,0
PROKKA_01106_igtop,2,9,2,1,3,0
PROKKA_01106_igbot,0,0,0,0,0,0
PROKKA_01106_sense,6,2,4,4,1,4
PROKKA_01106_antis,0,0,0,0,0,1
PROKKA_01107_igtop,0,0,0,0,0,0
PROKKA_01107_igbot,0,0,0,0,0,0
PROKKA_01107_sense,0,0,0,4,1,1
PROKKA_01107_antis,0,0,0,0,0,0
PROKKA_01108_igtop,0,0,0,0,0,0
PROKKA_01108_igbot,0,0,0,0,0,0
PROKKA_01108_sense,2,0,0,1,1,0
PROKKA_01108_antis,0,0,0,0,0,0
PROKKA_01109_igtop,0,0,0,0,1,0
PROKKA_01109_igbot,0,0,0,0,0,3
PROKKA_01109_sense,0,1,0,0,1,2
PROKKA_01109_antis,1,2,1,1,2,1
PROKKA_01110_igtop,0,0,0,0,0,0
PROKKA_01110_igbot,0,0,0,0,0,0
PROKKA_01110_sense,1,2,2,1,0,7
PROKKA_01110_antis,0,5,3,3,6,8
PROKKA_01111_igtop,0,0,0,0,0,0
PROKKA_01111_igbot,5,4,2,2,0,2
PROKKA_01111_sense,47,34,52,50,61,69
PROKKA_01111_antis,2,0,0,2,0,0
PROKKA_01112_igtop,0,0,0,0,0,0
PROKKA_01112_igbot,0,0,0,0,0,0
PROKKA_01112_sense,114,86,87,136,144,153
PROKKA_01112_antis,0,3,3,0,0,2
PROKKA_01113_igtop,0,0,0,0,0,0
PROKKA_01113_igbot,0,0,0,0,0,0
PROKKA_01113_sense,36,26,18,39,37,35
PROKKA_01113_antis,0,0,0,0,0,0
PROKKA_01114_igtop,0,0,0,0,0,0
PROKKA_01114_igbot,0,0,0,0,0,0
PROKKA_01114_sense,10,12,4,10,12,9
PROKKA_01114_antis,0,0,0,0,0,1
PROKKA_01115_igtop,0,0,0,0,0,0
PROKKA_01115_igbot,0,0,0,0,0,0
PROKKA_01115_sense,19,19,25,20,14,21
PROKKA_01115_antis,0,0,0,0,0,0
PROKKA_01116_igtop,0,0,0,0,0,0
PROKKA_01116_igbot,0,0,0,0,0,0
PROKKA_01116_sense,13,9,10,8,8,11
PROKKA_01116_antis,0,0,0,0,0,0
PROKKA_01117_igtop,3,7,4,3,1,1
PROKKA_01117_igbot,5,4,6,4,5,7
PROKKA_01117_sense,679,567,660,576,676,677
PROKKA_01117_antis,9,4,4,6,4,4
PROKKA_01118_igtop,4,10,9,9,7,14
PROKKA_01118_igbot,0,0,0,0,2,0
PROKKA_01118_sense,26,35,35,23,26,41
PROKKA_01118_antis,0,1,0,0,0,0
PROKKA_01119_igtop,1,2,3,0,1,3
PROKKA_01119_igbot,0,0,0,0,0,0
PROKKA_01119_sense,11,6,9,9,9,11
PROKKA_01119_antis,14,9,11,13,13,9
PROKKA_01120_igtop,1,2,0,0,0,0
PROKKA_01120_igbot,4,0,1,0,0,4
PROKKA_01120_sense,1,0,1,0,0,0
PROKKA_01120_antis,0,0,0,0,0,3
PROKKA_01121_igtop,0,0,0,0,0,0
PROKKA_01121_igbot,0,0,0,0,0,0
PROKKA_01121_sense,2,2,1,1,1,4
PROKKA_01121_antis,0,1,0,0,0,1
PROKKA_01122_igtop,0,0,0,0,0,0
PROKKA_01122_igbot,0,0,0,1,0,0
PROKKA_01122_sense,11,33,26,26,24,24
PROKKA_01122_antis,0,0,0,1,1,0
PROKKA_01123_igtop,0,0,0,0,0,0
PROKKA_01123_igbot,0,0,0,0,1,0
PROKKA_01123_sense,0,0,1,0,1,1
PROKKA_01123_antis,8,6,10,9,5,8
PROKKA_01124_igtop,0,0,0,0,0,0
PROKKA_01124_igbot,0,1,0,0,0,0
PROKKA_01124_sense,29,21,31,36,30,29
PROKKA_01124_antis,1,1,0,2,1,1
PROKKA_01125_igtop,0,1,3,1,2,2
PROKKA_01125_igbot,3,0,3,3,1,0
PROKKA_01125_sense,86,77,104,88,89,98
PROKKA_01125_antis,2,4,8,4,1,2
PROKKA_01126_igtop,3,9,16,7,9,6
PROKKA_01126_igbot,0,0,1,1,0,0
PROKKA_01126_sense,11,5,20,10,10,8
PROKKA_01126_antis,1,0,0,0,0,2
PROKKA_01127_igtop,0,0,0,0,0,0
PROKKA_01127_igbot,0,0,0,0,0,0
PROKKA_01127_sense,7,10,10,7,7,14
PROKKA_01127_antis,6,9,5,4,0,1
PROKKA_01128_igtop,0,0,0,0,0,0
PROKKA_01128_igbot,0,0,0,0,0,0
PROKKA_01128_sense,5,3,3,1,2,0
PROKKA_01128_antis,1,3,4,2,3,1
PROKKA_01129_igtop,1,2,2,0,0,0
PROKKA_01129_igbot,0,0,0,0,0,0
PROKKA_01129_sense,9,14,28,9,26,17
PROKKA_01129_antis,0,2,0,0,0,0
PROKKA_01130_igtop,0,0,0,0,0,0
PROKKA_01130_igbot,0,0,0,0,0,0
PROKKA_01130_sense,6,7,10,10,3,10
PROKKA_01130_antis,9,15,2,13,11,12
PROKKA_01131_igtop,1,7,4,3,2,6
PROKKA_01131_igbot,0,0,0,0,0,0
PROKKA_01131_sense,0,2,2,1,3,1
PROKKA_01131_antis,14,9,13,11,6,8
PROKKA_01132_igtop,0,0,0,0,0,0
PROKKA_01132_igbot,0,0,0,0,0,0
PROKKA_01132_sense,9,5,9,3,6,12
PROKKA_01132_antis,3,1,0,3,0,1
PROKKA_01133_igtop,0,0,0,0,0,0
PROKKA_01133_igbot,0,0,0,0,0,0
PROKKA_01133_sense,0,0,1,0,2,0
PROKKA_01133_antis,5,3,2,1,6,3
PROKKA_01134_igtop,19,10,21,22,27,16
PROKKA_01134_igbot,0,1,1,1,3,1
PROKKA_01134_sense,24,22,15,19,26,17
PROKKA_01134_antis,2,5,3,3,1,3
PROKKA_01135_igtop,0,0,0,0,0,0
PROKKA_01135_igbot,0,0,0,0,0,0
PROKKA_01135_sense,0,0,0,0,0,0
PROKKA_01135_antis,0,1,0,0,0,0
PROKKA_01136_igtop,0,0,0,0,0,0
PROKKA_01136_igbot,0,0,0,0,0,0
PROKKA_01136_sense,0,1,1,4,2,3
PROKKA_01136_antis,3,2,3,3,3,2
PROKKA_01137_igtop,0,0,0,0,0,0
PROKKA_01137_igbot,0,1,0,0,0,0
PROKKA_01137_sense,11,3,17,19,7,15
PROKKA_01137_antis,4,3,6,7,5,6
PROKKA_01138_igtop,0,0,0,0,0,0
PROKKA_01138_igbot,0,1,0,0,0,0
PROKKA_01138_sense,2,3,12,5,2,6
PROKKA_01138_antis,0,0,0,0,0,1
PROKKA_01139_igtop,0,1,0,2,0,1
PROKKA_01139_igbot,1,2,0,1,1,1
PROKKA_01139_sense,1,0,0,2,1,0
PROKKA_01139_antis,0,0,0,0,0,0
PROKKA_01140_igtop,0,0,0,0,0,0
PROKKA_01140_igbot,0,0,0,0,0,0
PROKKA_01140_sense,1,2,1,4,3,0
PROKKA_01140_antis,0,0,0,0,0,0
PROKKA_01141_igtop,0,0,0,0,0,0
PROKKA_01141_igbot,0,0,0,0,0,0
PROKKA_01141_sense,6,13,8,9,4,10
PROKKA_01141_antis,2,1,3,0,2,0
PROKKA_01142_igtop,0,0,0,0,0,0
PROKKA_01142_igbot,0,0,0,0,0,0
PROKKA_01142_sense,2,8,5,6,0,1
PROKKA_01142_antis,1,0,0,2,0,0
PROKKA_01143_igtop,0,0,0,0,0,0
PROKKA_01143_igbot,0,0,0,0,0,0
PROKKA_01143_sense,0,4,5,0,0,3
PROKKA_01143_antis,0,0,0,0,0,0
PROKKA_01144_igtop,0,0,0,0,0,1
PROKKA_01144_igbot,0,0,0,0,0,0
PROKKA_01144_sense,6,11,3,9,10,11
PROKKA_01144_antis,1,1,0,0,0,1
PROKKA_01145_igtop,0,0,0,0,0,0
PROKKA_01145_igbot,0,0,0,0,0,0
PROKKA_01145_sense,27,35,30,44,30,27
PROKKA_01145_antis,1,2,4,5,0,0
PROKKA_01146_igtop,0,2,1,1,1,0
PROKKA_01146_igbot,25,38,30,27,20,28
PROKKA_01146_sense,0,0,0,0,0,1
PROKKA_01146_antis,0,0,0,1,0,0
PROKKA_01147_igtop,0,0,0,0,0,1
PROKKA_01147_igbot,1,0,1,0,0,1
PROKKA_01147_sense,1,0,1,0,1,0
PROKKA_01147_antis,2,5,1,2,3,3
PROKKA_01148_igtop,1,0,0,1,0,0
PROKKA_01148_igbot,0,0,0,0,0,0
PROKKA_01148_sense,6,9,6,7,6,4
PROKKA_01148_antis,2,2,3,5,3,6
PROKKA_01149_igtop,0,1,0,0,1,0
PROKKA_01149_igbot,0,0,0,0,0,0
PROKKA_01149_sense,16,22,27,26,13,31
PROKKA_01149_antis,0,2,2,3,1,2
PROKKA_01150_igtop,0,0,0,0,0,0
PROKKA_01150_igbot,0,0,0,0,0,0
PROKKA_01150_sense,0,0,2,1,0,0
PROKKA_01150_antis,0,0,1,0,0,1
PROKKA_01151_igtop,0,0,0,0,0,0
PROKKA_01151_igbot,0,0,0,0,0,0
PROKKA_01151_sense,2,5,1,1,3,3
PROKKA_01151_antis,1,3,2,2,4,5
PROKKA_01152_igtop,0,0,0,0,0,0
PROKKA_01152_igbot,0,0,0,0,0,0
PROKKA_01152_sense,0,2,3,0,1,0
PROKKA_01152_antis,0,0,0,0,3,0
PROKKA_01153_igtop,0,0,0,1,0,3
PROKKA_01153_igbot,0,0,0,0,1,0
PROKKA_01153_sense,0,0,0,0,0,0
PROKKA_01153_antis,0,0,0,1,0,0
PROKKA_01154_igtop,14,36,21,13,17,12
PROKKA_01154_igbot,4,1,7,5,4,3
PROKKA_01154_sense,50,61,37,67,39,64
PROKKA_01154_antis,6,6,3,11,5,10
PROKKA_01155_igtop,0,0,0,0,0,0
PROKKA_01155_igbot,0,0,1,0,0,0
PROKKA_01155_sense,29,31,30,22,19,33
PROKKA_01155_antis,17,16,9,15,13,25
PROKKA_01156_igtop,0,0,0,0,0,0
PROKKA_01156_igbot,3,0,1,1,0,1
PROKKA_01156_sense,81,51,47,63,81,97
PROKKA_01156_antis,0,2,2,3,1,2
PROKKA_01157_igtop,0,0,1,0,0,0
PROKKA_01157_igbot,0,3,2,0,0,3
PROKKA_01157_sense,10,17,20,14,6,16
PROKKA_01157_antis,0,0,2,2,1,1
PROKKA_01158_igtop,0,0,0,0,0,0
PROKKA_01158_igbot,9,5,6,6,9,11
PROKKA_01158_sense,769,790,944,649,690,734
PROKKA_01158_antis,5,5,4,0,1,7
PROKKA_01159_igtop,0,0,1,0,0,0
PROKKA_01159_igbot,0,0,0,0,0,0
PROKKA_01159_sense,1,2,2,2,4,2
PROKKA_01159_antis,6,5,4,4,6,5
PROKKA_01160_igtop,0,0,0,0,0,0
PROKKA_01160_igbot,0,0,0,0,0,0
PROKKA_01160_sense,4,7,10,2,4,8
PROKKA_01160_antis,0,0,0,0,0,2
PROKKA_01161_igtop,3,1,1,2,0,5
PROKKA_01161_igbot,0,0,0,0,0,0
PROKKA_01161_sense,16,25,20,20,22,21
PROKKA_01161_antis,3,7,7,1,1,1
PROKKA_01162_igtop,4,4,10,9,1,6
PROKKA_01162_igbot,0,0,0,0,0,0
PROKKA_01162_sense,56,47,47,81,69,86
PROKKA_01162_antis,3,8,1,4,1,7
PROKKA_01163_igtop,0,0,0,1,0,1
PROKKA_01163_igbot,0,0,0,0,0,0
PROKKA_01163_sense,5,6,2,3,0,6
PROKKA_01163_antis,1,1,0,0,1,0
PROKKA_01164_igtop,1,3,5,4,3,8
PROKKA_01164_igbot,0,0,0,1,0,0
PROKKA_01164_sense,28,48,53,42,25,32
PROKKA_01164_antis,0,3,2,1,1,2
PROKKA_01165_igtop,0,0,0,0,0,0
PROKKA_01165_igbot,0,0,0,0,0,0
PROKKA_01165_sense,14,18,21,7,17,11
PROKKA_01165_antis,0,2,1,0,0,0
PROKKA_01166_igtop,7,6,8,7,3,6
PROKKA_01166_igbot,0,0,0,0,0,0
PROKKA_01166_sense,27,39,27,33,32,36
PROKKA_01166_antis,3,1,0,0,3,1
PROKKA_01167_igtop,3,3,1,3,1,1
PROKKA_01167_igbot,0,0,0,1,0,0
PROKKA_01167_sense,2,7,2,9,4,5
PROKKA_01167_antis,0,0,0,0,0,0
PROKKA_01168_igtop,0,0,0,0,0,0
PROKKA_01168_igbot,0,0,0,0,0,0
PROKKA_01168_sense,8,8,3,4,8,4
PROKKA_01168_antis,0,0,0,0,0,2
PROKKA_01169_igtop,1,2,0,8,2,0
PROKKA_01169_igbot,0,0,2,0,0,0
PROKKA_01169_sense,138,174,168,161,187,206
PROKKA_01169_antis,10,5,5,13,7,5
PROKKA_01170_igtop,3,0,1,1,2,0
PROKKA_01170_igbot,0,1,2,4,0,0
PROKKA_01170_sense,454,360,489,375,390,449
PROKKA_01170_antis,17,22,17,25,23,24
PROKKA_01171_igtop,1,1,0,0,0,0
PROKKA_01171_igbot,7,11,5,8,8,14
PROKKA_01171_sense,2,18,12,16,7,15
PROKKA_01171_antis,3,6,6,8,12,9
PROKKA_01172_igtop,0,0,0,0,1,0
PROKKA_01172_igbot,2,2,1,2,2,2
PROKKA_01172_sense,6,8,6,3,5,3
PROKKA_01172_antis,0,0,1,1,2,0
PROKKA_01173_igtop,0,3,2,1,1,0
PROKKA_01173_igbot,0,0,0,0,1,0
PROKKA_01173_sense,8,3,4,7,4,5
PROKKA_01173_antis,1,1,1,2,0,1
PROKKA_01174_igtop,0,0,0,0,0,0
PROKKA_01174_igbot,0,0,0,0,0,0
PROKKA_01174_sense,3,8,7,12,9,10
PROKKA_01174_antis,2,1,3,2,4,2
PROKKA_01175_igtop,0,1,2,2,1,3
PROKKA_01175_igbot,0,0,0,0,1,0
PROKKA_01175_sense,5,2,2,3,3,3
PROKKA_01175_antis,0,0,1,0,2,0
PROKKA_01176_igtop,0,0,0,0,0,0
PROKKA_01176_igbot,0,0,1,0,0,0
PROKKA_01176_sense,0,1,3,0,0,0
PROKKA_01176_antis,0,1,0,1,1,2
PROKKA_01177_igtop,0,1,0,0,0,0
PROKKA_01177_igbot,6,3,8,5,1,5
PROKKA_01177_sense,11,15,14,11,11,12
PROKKA_01177_antis,4,7,7,3,7,11
PROKKA_01178_igtop,3,7,4,6,4,7
PROKKA_01178_igbot,1,4,4,4,3,2
PROKKA_01178_sense,28,25,25,19,27,24
PROKKA_01178_antis,6,4,9,12,6,11
PROKKA_01179_igtop,0,1,0,0,0,0
PROKKA_01179_igbot,12,7,4,12,1,4
PROKKA_01179_sense,11,23,16,18,9,14
PROKKA_01179_antis,0,1,0,1,5,4
PROKKA_01180_igtop,1,1,1,0,0,2
PROKKA_01180_igbot,2,5,3,1,1,0
PROKKA_01180_sense,10,14,7,7,4,12
PROKKA_01180_antis,2,12,7,5,6,6
PROKKA_01181_igtop,0,0,0,0,0,0
PROKKA_01181_igbot,1,3,2,2,3,1
PROKKA_01181_sense,31,22,24,30,13,27
PROKKA_01181_antis,0,0,2,1,3,1
PROKKA_01182_igtop,0,0,0,0,0,0
PROKKA_01182_igbot,0,0,0,0,0,0
PROKKA_01182_sense,31,42,18,39,41,37
PROKKA_01182_antis,6,2,2,4,2,1
PROKKA_01183_igtop,0,1,0,0,0,0
PROKKA_01183_igbot,11,12,22,22,32,22
PROKKA_01183_sense,313,308,322,387,392,419
PROKKA_01183_antis,8,14,11,3,11,5
PROKKA_01184_igtop,10,13,19,11,10,8
PROKKA_01184_igbot,3,6,6,4,2,3
PROKKA_01184_sense,4,3,5,3,9,4
PROKKA_01184_antis,80,27,35,50,45,56
PROKKA_01185_igtop,0,0,0,0,0,0
PROKKA_01185_igbot,0,2,3,0,1,3
PROKKA_01185_sense,976,1008,1105,1095,1088,1122
PROKKA_01185_antis,5,9,4,7,9,8
PROKKA_01186_igtop,0,0,0,0,0,0
PROKKA_01186_igbot,7,5,3,2,5,6
PROKKA_01186_sense,27,32,35,32,27,26
PROKKA_01186_antis,0,5,6,2,9,1
PROKKA_01187_igtop,0,0,0,0,0,0
PROKKA_01187_igbot,1,1,2,1,0,0
PROKKA_01187_sense,48,38,37,49,47,41
PROKKA_01187_antis,0,0,1,0,0,1
PROKKA_01188_igtop,0,0,0,0,0,0
PROKKA_01188_igbot,0,0,0,0,0,0
PROKKA_01188_sense,163,182,161,167,182,191
PROKKA_01188_antis,0,1,2,3,1,0
PROKKA_01189_igtop,1,1,1,2,0,2
PROKKA_01189_igbot,17,15,19,21,17,11
PROKKA_01189_sense,5,4,6,8,9,7
PROKKA_01189_antis,0,0,1,1,0,0
PROKKA_01190_igtop,0,0,1,1,0,0
PROKKA_01190_igbot,0,0,0,0,0,0
PROKKA_01190_sense,3,1,0,0,1,0
PROKKA_01190_antis,1,0,0,1,1,0
PROKKA_01191_igtop,34,22,26,31,31,22
PROKKA_01191_igbot,0,2,1,0,0,0
PROKKA_01191_sense,329,361,374,316,296,402
PROKKA_01191_antis,20,68,63,51,44,51
PROKKA_01192_igtop,0,0,0,0,0,0
PROKKA_01192_igbot,0,0,0,0,0,0
PROKKA_01192_sense,143,165,161,144,100,124
PROKKA_01192_antis,8,15,5,6,14,5
PROKKA_01193_igtop,3,6,16,10,6,8
PROKKA_01193_igbot,7,2,0,3,2,4
PROKKA_01193_sense,31,23,29,21,18,24
PROKKA_01193_antis,78,62,63,49,68,92
PROKKA_01194_igtop,3,1,1,1,1,3
PROKKA_01194_igbot,2,1,0,0,0,0
PROKKA_01194_sense,31,31,30,39,26,30
PROKKA_01194_antis,5,2,3,8,4,7
PROKKA_01195_igtop,9,14,4,5,9,9
PROKKA_01195_igbot,450,418,522,365,299,371
PROKKA_01195_sense,0,0,0,0,0,0
PROKKA_01195_antis,0,1,2,0,0,0
PROKKA_01196_igtop,15,18,21,16,3,20
PROKKA_01196_igbot,0,0,0,0,1,2
PROKKA_01196_sense,101,71,78,86,64,60
PROKKA_01196_antis,2,0,5,0,3,1
PROKKA_01197_igtop,0,1,0,0,0,0
PROKKA_01197_igbot,0,0,0,0,0,0
PROKKA_01197_sense,363,375,379,350,384,348
PROKKA_01197_antis,17,6,18,12,11,16
PROKKA_01198_igtop,114,159,138,111,103,102
PROKKA_01198_igbot,0,4,2,2,2,1
PROKKA_01198_sense,453,401,512,415,418,396
PROKKA_01198_antis,5,7,3,3,6,3
PROKKA_01199_igtop,32,9,24,18,24,20
PROKKA_01199_igbot,0,1,0,0,0,0
PROKKA_01199_sense,1639,1395,1478,1516,1714,1653
PROKKA_01199_antis,8,14,13,16,14,13
PROKKA_01200_igtop,0,0,0,1,0,1
PROKKA_01200_igbot,0,0,0,1,0,0
PROKKA_01200_sense,191,184,144,205,199,169
PROKKA_01200_antis,3,9,7,1,8,4
PROKKA_01201_igtop,181,200,266,165,139,186
PROKKA_01201_igbot,6,0,0,4,1,2
PROKKA_01201_sense,145,121,177,112,137,162
PROKKA_01201_antis,1,29,6,9,3,1
PROKKA_01202_igtop,0,0,0,0,0,0
PROKKA_01202_igbot,2,4,0,2,2,0
PROKKA_01202_sense,981,975,1204,870,689,811
PROKKA_01202_antis,14,23,18,7,13,9
